id,day_number,message,message_en,is_active
24b745fb-d8d2-4191-b523-51bef737292f,1088,"Fiziki koordinasiyada Zərif manevrlər. Uşaq artıq maye dolu stəkanı çox dağıtmadan apara və ya dar bir cığırla yeriyə bilir. Bu, onun vizual-motor koordinasiyasının nə dərəcədə incəldiyini göstərir. Ona evdə kiçik ofisiant rolları ver.",Delicate Maneuvers in Physical Coordination. Your child can now carry a full cup of liquid without much spillage or walk along a narrow path. This shows how refined their visual-motor coordination has become. Give them little 'waiter' roles around the house!,true
e9c2314b-a8e3-4e87-93f6-fa6cd95e6e36,1089,"Nitqdə Duyğu lüğəti. Uşaq sadəcə pisəm və ya yaxşıyam demir. Hirsləndim, darıxdım, şadam kimi sözləri yerində işlədir. Onun hisslərini validasiya et (təsdiqlə): Darıxdığın üçün ağlamağın normaldır. Bu, onun emosional sağlamlığının ən böyük qarantıdır.","Emotional Vocabulary in Speech. Your child isn't just saying 'I'm bad' or 'I'm good' anymore. They're using words like 'I'm angry,' 'I'm bored,' or 'I'm happy' appropriately. Validate their feelings: 'It's okay to cry when you're sad.' This is the greatest guarantee of their emotional well-being.",true
6d3a16a2-1643-4f5c-be11-40251b29e16d,1090,"3 yaşın (1095 gün) astanasında. Uşaq artıq körpəlik sahilindən uzaqlaşıb, uşaqlıq okeanına açılır. O, artıq sənin hərəkətlərini deyil, həm də emosional vəziyyətini təqlid edir. Sən onun üçün ən böyük güzgüsən. Özünlə qürur duy, 1090 gündür möhtəşəm bir insan böyüdürsən!","On the Threshold of 3 Years (1095 days). Your child is now moving away from the shores of infancy and venturing into the ocean of childhood. They're not just imitating your actions anymore, but also your emotional states. You are their biggest mirror. Be proud of yourself – you've been raising an amazing human for 1090 days!",true
1dacdad0-c90b-4399-810b-283d367d437c,1091,"3 yaşın tamamına (1095 gün) cəmi 5 gün qaldı! Uşaq artıq Mən anlayışını tam mənimsəyib və öz sərhədlərini inadla qoruyur. Bu günlərdə qarşılaşdığın yoxlar onun sənə qarşı olması deyil, öz şəxsiyyətini təsdiq etməsidir. Ona seçim imkanları verərək bu keçidi yumşalt.","Just 5 days left until their 3rd Birthday (1095 days)! Your child has now fully grasped the concept of 'Me' and stubbornly defends their boundaries. The 'no's you encounter these days aren't about them being against you, but about asserting their own identity. Smooth this transition by giving them choices.",true
0788e284-3cae-46fe-a730-5b0adb5d2052,1092,"Fiziki inkişafda Tam Sərbəstlik. Uşaq artıq hər iki ayağı ilə eyni vaxtda hündürlüyə tullana, pilləkənləri dəstəksiz enib-çıxa və üçtəkərli velosipedi idarə edə bilir. Onun fiziki enerjisi artıq mütəşəkkil hərəkətlərə çevrilib.","Complete Autonomy in Physical Development. Your child can now jump with both feet at the same time, go up and down stairs without support, and ride a tricycle. Their physical energy has now transformed into organized movements.",true
f3f07ee7-1804-4733-8e04-f58c824d1ef9,1093,"Nitqdə Abstrakt Düşüncə. Uşaq artıq orada olmayan əşyalar və ya keçmiş hadisələr haqqında uzun-uzadı danışa bilir. Xatırlayırsan, biz ora getmişdik? kimi cümlələr onun uzunmüddətli yaddaşının və nitq qabiliyyətinin mükəmməl vəhdətidir. Onunla tez-tez köhnə xatirələri bölüş.","Abstract Thinking in Speech. Your child can now talk at length about objects that aren't present or past events. Sentences like, 'Remember when we went there?' are a perfect combination of their long-term memory and speech abilities. Share old memories with them often.",true
1e35d34e-147e-430a-a51b-7c615ecdd852,1094,"İncə motorikada Yazı Öncesi Bacarıqlar. Uşaq artıq qələmi barmaqları ilə (ovucu ilə yox) tutur və qapalı dairələr, xaç və hətta bəzi hərflərə bənzər cizgilər çəkir. Bu, onun gələcək yazı vərdişləri üçün ən kritik fiziki mərhələdir.","Pre-Writing Skills in Fine Motor Development. Your child is now holding the pencil with their fingers (not their whole palm) and drawing closed circles, crosses, and even lines resembling some letters. This is a critical physical stage for their future writing habits.",true
94af9664-3a01-40cf-b485-6d92b46dd312,1095,"AD GÜNÜN MÜBARƏK! Tam 3 il, yəni 1095 gün! Uşaq artıq rəsmən körpəlik sahilini tərk edib. O, indi danışan, düşünən, zarafat edən və öz dünyası olan balaca bir insandır. Bu 1095 gün ərzində sən onun beynində sarsılmaz bir güvən və sevgi təməli qurdun. Afərin sənə, Ana!","HAPPY BIRTHDAY! Three full years, that's 1095 days! Your child has officially left the shores of babyhood. They are now a little person who talks, thinks, jokes, and has their own world. Over these 1095 days, you've built an unshakable foundation of trust and love in their mind. Well done, Mama!",true
8a58846e-740c-494e-b055-cca0e1dee700,1096,"4-cü yaşın ilk günü! Uşaqda Məsuliyyət hissi oyanır. Artıq o, öz oyuncaqlarını yığışdırmağın oyunun bir hissəsi olduğunu anlaya bilər. Ona kiçik ev tapşırıqları ver (məsələn, süfrəyə salfet qoymaq). Bu, onda ailənin faydalı bir üzvü olduğu hissini gücləndirir.",First day of their 4th year! A sense of responsibility is awakening in your child. They can now understand that tidying up their toys is part of the game. Give them small household tasks (like putting napkins on the table). This strengthens their feeling of being a helpful member of the family.,true
3be5dfbf-e6fa-4586-9735-23266743fb18,1097,"Sosial davranışda Empatiyanın İnkişafı. Uşaq artıq sadəcə öz hisslərini deyil, başqalarının da kədərlənə biləcəyini anlayır. O uşaq niyə ağlayır? sualı onun dünyanı başqalarının gözü ilə görməyə başladığının sübutudur.","Development of Empathy in Social Behavior. Your child is now beginning to understand not just their own feelings, but also that others can be sad. The question 'Why is that child crying?' is proof that they are starting to see the world through the eyes of others.",true
cce49adb-3f97-4be9-9435-40b81895ee05,1098,"İdrakda Məntiqi Ardıcıllıq. Uşaq artıq 3-4 hissəli hadisələri düzgün sıraya düzə bilir: Əvvəl əlimi yudum, sonra çörək yedim, sonra oynadım. Ona gününüzü planlamağı təklif et. Bu, onun beynindəki kaosu nizamlı bir zaman oxuna çevirir.","Logical Sequencing in Cognition. Your child can now correctly sequence 3-4 part events: First, I washed my hands, then I ate bread, then I played. Encourage them to plan their day. This transforms the 'chaos' in their mind into an organized timeline.",true
b3b1d154-d59c-44d1-8bf7-a6ef75357962,1100,"1100 günlük yolun son dayanacağı. Uşaq artıq özünü böyük hiss edir. Onun fərdiyyəti, zövqləri və xarakteri artıq tam formalaşıb. Sən bu yolu səbrlə, elmlə və ən əsası sonsuz sevgi ilə gəldin. Anacan tətbiqi hər zaman sənin və balaca qəhrəmanının yanındadır!","The final stop on an 1100-day journey! Your child now feels grown up. Their individuality, preferences, and character are fully formed. You've navigated this path with patience, knowledge, and most importantly, endless love. The Anacan app will always be by your side and your little hero's!",true
2fce926c-604e-40c3-aff1-959bf3574903,1108,"Fiziki koordinasiya: Geri-geri yerimə. Uşaq artıq baxmadan arxa-arxaya inamla bir neçə addım ata bilir. Bu hərəkət onun bədən şüurunu (proprioception) və məkanda oriyentasiya bacarığını gücləndirir. Onunla Xərçəng yarışı oyunu oynayaraq həm əylənin, həm də əzələlərini işlədin.",Physical Coordination: Walking Backwards. Your child can now confidently take several steps backward without looking. This movement strengthens their body awareness (proprioception) and spatial orientation skills. Have fun and work those muscles by playing a 'Crab Walk' race with them!,true
5eb5c186-69a6-483f-9ba1-b6f471501a76,1109,"Nitqdə Abstrakt suallar. Uşaq artıq Niyə?, Necə? sualları ilə dünyanı kəşf edir. Bulud hara gedir?, Qarışqa hara qaçır? kimi suallar onun həm marağını, həm də ətraf aləmlə qurduğu məntiqi bağları göstərir. Cavabların sadə və onun anlayacağı dildə olması vacibdir.",Abstract Questions in Speech. Your child is now exploring the world with 'Why?' and 'How?' questions. Questions like 'Where do clouds go?' or 'Where is the ant running?' show both their curiosity and the logical connections they're forming with the world around them. It's important to provide simple answers in language they can understand.,true
6751f01f-eb8d-4bf5-bdeb-fec3d11483e8,1110,"Emosional Möhkəmlik: Səbr testi. Uşaq artıq istədiyi bir şey üçün bir neçə dəqiqə gözləməli olduğunu anlayır. İndi yox, bir azdan dedikdə dərhal ağlamırsa, bu onun emosional tənzimləmə qabiliyyətinin inkişafıdır. Bu səbrini görəndə onu Gözlədiyin üçün çox sağ ol deyərək ruhlandır.","Emotional Resilience: The Patience Test. Your child now understands that they might need to wait a few minutes for something they want. If they don't immediately cry when you say 'Not now, but in a little while,' it shows their developing emotional regulation skills. When you observe this patience, encourage them by saying, 'Thank you so much for waiting!'",true
d8ae8173-4cc7-42b0-8737-2bedce267dcb,1111,"Uşaq artıq rəngləri və formaları birləşdirərək dünyanı təsvir edir. Mənə o sarı kvadrat bloku ver deyirsə, bu onun beynində eyni vaxtda bir neçə xüsusiyyəti emal etdiyini göstərir. Onun bu bacarığını gündəlik həyatda kiçik tapşırıqlarla (məsələn, göy corablarını tap) dəstəklə.","Your child is now describing the world by combining colors and shapes. If they ask, 'Give me that yellow square block,' it shows their brain is processing multiple attributes simultaneously. Support this skill with small daily tasks, such as finding their blue socks.",true
071b03c5-b7b5-42d1-a970-a44e8e806595,1112,"Fiziki inkişafda Dinamik tarazlıq. Uşaq artıq tək ayağı üzərində 5 saniyəyə qədər dayana bilər. Bu, vestibulyar sistemin və ayaq əzələlərinin güclənməsindən xəbər verir. Onunla Leylək oyunu oynayaraq kimin daha çox dayandığını yoxlayın.",Dynamic Balance in Physical Development. Your child can now stand on one foot for up to 5 seconds. This indicates strengthening of their vestibular system and leg muscles. Play a 'Stork Stand' game with them to see who can balance the longest!,true
a7ceb34f-04f4-4303-a5f6-fca236e067db,1113,"Nitqdə Səbəb-nəticə əlaqələri. Uşaq artıq Əgər... onda... tipli cümlələri anlamağa başlayır. Əgər oyuncaqlarını yığsan, cizgi filminə baxa bilərik dedikdə, o, şərti başa düşür. Bu, həm məntiqi təfəkkürün, həm də daxili intizamın formalaşması üçün mühüm addımdır.","Cause-and-Effect Relationships in Speech. Your child is beginning to understand 'If... then...' type sentences. When you say, 'If you tidy up your toys, then we can watch a cartoon,' they grasp the condition. This is a significant step in developing both logical thinking and self-discipline.",true
42cc6ea9-d4af-4873-a31f-be87ca7ae22d,1114,"İncə motorikada Qayçı ilə ilk təcrübələr. Uşaq artıq kağızı (təhlükəsizlik qayçıları ilə) düz xətt boyunca kəsməyə maraq göstərir. Bu hərəkət həm əl-göz koordinasiyası, həm də barmaqların incə motorikasını artırır. Onu nəzarətsiz qoyma, amma sərbəstliyinə mane olma.","First Experiences with Scissors in Fine Motor Skills. Your child is now showing interest in cutting paper along a straight line (with safety scissors). This activity boosts both hand-eye coordination and fine motor skills in their fingers. Don't leave them unsupervised, but also don't hinder their newfound independence.",true
b9a0516e-a5fd-46ab-abb8-4e16e305575b,1115,"Sosial davranışda Xəyali oyun yoldaşları. Uşaq artıq tək oynayanda da yüksək səslə danışır, oyuncaqlarına rollar verir. Bu, uşağın öz hərəkətlərini sözlərlə tənzimləməsinə kömək edir. Onun bu monoloqlarını dinləyərək daxili dünyasında nələrin baş verdiyini anlaya bilərsən.","Imaginary Playmates in Social Behavior. Even when playing alone, your child now talks aloud and assigns roles to their toys. This helps them regulate their actions with words. By listening to these monologues, you can gain insight into what's happening in their inner world.",true
d2594413-54bc-4a0b-857c-1959a2b007b2,1116,"Müstəqil seçim: Qərar vermə. Uşaq artıq nə yemək istədiyini və ya hansı oyunu oynayacağını qəti şəkildə bilir. Ona hər gün iki alternativ təklif et: Alma istəyirsən, yoxsa banan?. Bu, ona öz həyatı üzərində nəzarət hissi verir və özgüvənini artırır.",Independent Choice: Decision-Making. Your child now knows precisely what they want to eat or which game they want to play. Offer them two alternatives each day: 'Do you want an apple or a banana?' This gives them a sense of control over their life and boosts their self-confidence.,true
c2c7f4f2-7e4e-4f22-9785-bdddbd705503,1117,"İdrak inkişafında Həcm və miqdarın qorunması. Uşaq hələ kiçik hündür qabdakı suyun enli qabdakı sudan çox olduğunu düşünə bilər. Bu, bu yaş üçün normaldır. Onunla su oyunları oynayaraq müxtəlif qablara su boşaldın. Bu, təcrübi yolla məntiqi dərk etməsini sürətləndirir.","Conservation of Volume and Quantity in Cognitive Development. Your child might still think that a tall, narrow container holds more water than a wide, shallow one. This is normal for their age. Play water games with them, pouring water into different containers. This experiential learning will accelerate their logical understanding.",true
3c4e0869-e516-493c-90a9-df3b2f2e738b,1118,"Fiziki koordinasiya: İki ayaqla irəli sıçrayış. Uşaq artıq maneələrin (məsələn, yerdəki ipin) üzərindən hər iki ayağı ilə eyni vaxtda tullana bilir. Bu, bütün bədən koordinasiyasını tələb edir. Onun üçün təhlükəsiz yerlərdə kiçik maneə zolaqları qurun.","Physical Coordination: Two-Footed Forward Jump. Your child can now jump over obstacles (like a rope on the floor) with both feet simultaneously. This requires full-body coordination. Set up small, safe obstacle courses for them.",true
d719015d-011e-40f6-8ffa-5cdcb4302e71,1119,"Nitqdə Abstrakt zaman anlayışı. Uşaq artıq Səhər, Günorta və Axşam fərqlərini rituallar vasitəsilə dərk edir. Axşam ata gələndə... dedikdə, o, günün zaman dilimini xəyalında canlandırır. Günlük rejiminizə sadiq qalmağınız onun bu zaman anlayışını təhlükəsizlik hissi ilə birləşdirir.","Abstract Concept of Time in Speech. Your child now grasps the differences between Morning, Noon, and Evening through daily routines. When you say, 'When Daddy comes home in the evening...,' they visualize that time of day. Sticking to your daily routine helps them connect this understanding of time with a sense of security.",true
c8c25e23-7ba2-4ee9-a363-3be20d076417,1120,"Emosional Yetkinlik: Bağışla sözünün mənası. Uşaq artıq bilərəkdən və ya bilməyərək kimisə incitdikdə Bağışla deməyin sosial əhəmiyyətini anlayır. Ona hər zaman model ol; sən səhv edəndə ondan bağışlanma dilə ki, o da bu davranışı bir güclü xarakter əlaməti kimi qəbul etsin.","Emotional Maturity: The Meaning of 'Sorry.' Your child now understands the social importance of saying 'Sorry' when they've hurt someone, whether intentionally or unintentionally. Always be a role model for them; when you make a mistake, ask for their forgiveness so they learn to see this behavior as a sign of strong character.",true
d67be23e-c203-4809-a7a3-cbfd66266b55,1121,"Uşaq artıq şəkillərə baxaraq sadə hekayələr uydurur. Ayı meşəyə getdi, acdı və bal yedi kimi ardıcıl cümlələr onun məntiqi ardıcıllığı dərk etdiyini göstərir. Ona maraqlı şəkilləri olan kitablar ver və Səncə buradan sonra nə olacaq? deyə soruş. Bu, onun yaradıcı təxəyyülünü zirvəyə daşıyır.","Your child is now creating simple stories by looking at pictures. Sequential sentences like 'The bear went to the forest, got hungry, and ate honey' show their understanding of logical order. Give them books with engaging pictures and ask, 'What do you think will happen next?' This truly sparks their creative imagination.",true
7b344d73-ef09-40bc-8962-14de04d0a9d1,1122,"Fiziki hərəkətlilikdə Pilləkən sərbəstliyi. Uşaq artıq pilləkənləri hər pilləyə bir addım qoymaqla (yerini dəyişərək) və cəmi bir əlindən tutmaqla (və ya heç tutmadan) inamla düşür. Bu, onun böyük motorikasının tam yetkinləşdiyini göstərir. Sən sadəcə yanında olaraq ona mənəvi dəstək ver.","<b>Gross Motor Skills: Stair Navigation Mastery.</b> Your child is now confidently descending stairs, placing one foot on each step (alternating feet), and holding onto just one hand (or sometimes no hands at all!). This indicates the full maturation of their gross motor skills. Simply be by their side to offer moral support.",true
728c62de-e9bd-4825-a015-839c4ef09ac4,1123,"Nitqdə Sual-Cavab zənciri. Uşaq artıq sənin suallarına sadəcə hə/yox yox, bütöv cümlələrlə cavab verir. Bu gün parkda kiminlə oynadın? sualına detallı cavab verə bilər. Onunla dialoq qurarkən O nə rəngdə idi?, Nə etdiniz? kimi davamedici suallar verərək nitqini stimullaşdır.","<b>Speech: The Q&A Chain.</b> Your child is no longer just answering 'yes/no' to your questions; they're responding with full sentences! They can give detailed answers to questions like, 'Who did you play with at the park today?' Stimulate their speech by engaging in dialogue and asking follow-up questions such as, 'What color was it?' or 'What did you do?'",true
1e2db868-b348-4ed1-a7d7-4e1b235065d6,1124,"İncə motorikada Daha dəqiq rəngləmə. Uşaq artıq kiçik formaların da sərhədlərini hiss edir və rəngləyərkən kənara çox çıxmamağa çalışır. Bu, əl əzələlərinin idarə olunmasında böyük bir tərəqqidir. Ona müxtəlif qalınlıqlarda karandaşlar verərək sınaqlar etməsinə şərait yarat.",<b>Fine Motor Skills: More Precise Coloring.</b> Your child is now recognizing the boundaries of smaller shapes and trying their best not to color outside the lines. This is significant progress in their hand muscle control! Encourage experimentation by offering them pencils of various thicknesses.,true
d0289832-2e1f-4c80-bf6f-025f04fde8c3,1125,"Müstəqil geyim: Fermuar və Düymə. Uşaq artıq iri düymələri açmağa və fermuarı (başlatdıqdan sonra) yuxarı çəkməyə mahirdir. Ona Gəl, özün sına deyərək səbrlə gözlə. Özünü geyindirə bilməsi uşaqda mən bacarıram hissini və özgüvəni inanılmaz dərəcdə artırır.","<b>Independent Dressing: Zippers and Buttons.</b> Your child is now adept at unbuttoning large buttons and pulling up a zipper (once it's started). Patiently wait as you encourage them, 'Come on, give it a try yourself!' Being able to dress themselves incredibly boosts their 'I can do it' feeling and self-confidence.",true
8b0e05af-2727-418a-b763-3601d197e7d0,1126,"Sosial davranışda Paylaşmağın məntiqi. Uşaq artıq başqa bir uşağın əlindən oyuncağı dərhal almamağa, ver deyərək gözləməyə cəhd edir. Bu, özünüidarəetmə (self-regulation) bacarığının möhkəmlənməsidir. Bu səbrli davranışını görəndə onu mütləq Növbə gözlədiyin üçün çox sağ ol deyərək təriflə.","<b>Social Behavior: The Logic of Sharing.</b> Your child is now trying not to snatch a toy immediately from another child, instead attempting to wait patiently. This indicates a strengthening of their self-regulation skills. When you observe this patient behavior, be sure to praise them by saying, 'Thank you for waiting your turn!'",true
cfa7be75-1286-4575-9a59-47547f98434d,1127,"İdrak inkişafında Ümumi və Xüsusi. Uşaq artıq anlayır ki, alma, armud və banan hamısı meyvədir. Ona qarışıq əşyalar göstər və Bunların hamısına bir yerdə nə deyirik? sualını ver. Kateqoriyalarla düşünmək onun beynindəki məlumat saxlama sistemini daha mütəşəkkil edir.","<b>Cognitive Development: General and Specific Categories.</b> Your child now understands that apples, pears, and bananas are all fruits. Show them a mix of objects and ask, 'What do we call all these together?' Thinking in categories makes their brain's information storage system more organized.",true
7ccd147e-b878-45ff-a8c8-f2d12fac2b06,1128,"Fiziki koordinasiya: Topu çiyin üstündən atma. Uşaq artıq topu sadəcə yerə buraxmır, onu çiyin üstündən irəli, müəyyən bir hədəfə doğru ata bilir. Bu, bütün bədən koordinasiyasını tələb edir. Onunla parkda hədəfə atma oyunları oyna.","<b>Physical Coordination: Overhand Throwing.</b> Your child is no longer just dropping the ball; they can now throw it overhand forward, towards a specific target! This requires full body coordination. Play target-throwing games with them at the park.",true
d6a03598-2471-4b13-a839-fb2c51010318,1129,"Nitqdə Məkan və İstiqamət. Uşaq sağ və sol anlayışlarını hələ tam dəqiqləşdirməsə də, irəli, geri, yuxarı və aşağı komandalarını tam dəqiq icra edir. Onunla Robot oyunu oyna: İki addım irəli, bir addım geri!. Bu həm əyləncəlidir, həm də məkanda oriyentasiyanı gücləndirir.","<b>Speech: Spatial Awareness and Directions.</b> While your child might not fully grasp 'right' and 'left' yet, they accurately execute commands like 'forward,' 'backward,' 'up,' and 'down.' Play the 'Robot Game' with them: 'Two steps forward, one step back!' This is both fun and strengthens their spatial orientation.",true
b7ab015d-a4e4-4c1d-a9a5-7f26c5798a69,1130,"Emosional Möhkəmlik: Uğursuzluqla başa çıxma. Uşaq artıq kubları yıxılanda dərhal ağlamır, Yenidən düzəldəcəm deyə bilir. Bu mübarizlik ruhunu dəstəklə. 1130 günü geridə qoyduq – sənin övladın artıq balaca bir qəhrəmandır!","<b>Emotional Resilience: Coping with Setbacks.</b> Your child no longer immediately cries when their block tower tumbles; instead, they can say, 'I'll build it again!' Support this resilient spirit. You've passed 1130 days – your little one is already a small hero!",true
ff1dcdb3-fd81-4345-80ce-058e6b7a0d6b,1131,"Uşaq artıq əşyaları eyni vaxtda iki xüsusiyyətə görə (məsələn, həm rənginə, həm də formasına görə) ayıra bilir. Ona Mənə bütün kiçik qırmızı maşınları ver dedikdə bunu bacarırsa, bu onun koqnitiv inkişafının yeni səviyyəsidir. Gündəlik ev işlərində ona belə kiçik seçim tapşırıqları ver.","Your child can now sort objects based on two characteristics simultaneously (for example, by both color and shape). If they can successfully give you 'all the small red cars,' this indicates a new level of cognitive development. Involve them in daily chores by giving them small sorting tasks like these.",true
5d8b4009-8971-48b6-aa55-75a96a823d2d,1132,"Fiziki hərəkətlilikdə Hədəfə tullanma. Uşaq artıq yerdə çəkilmiş bir dairənin və ya rəngli bir hədəfin mərkəzinə tullanmağa çalışır. Bu, həm müvazinət, həm də məkanda məsafəni hesablama bacarığını itiləyir. Parkda onunla daşdan-daşa tullanma oyunu oyna.",<b>Gross Motor Skills: Target Jumping.</b> Your child is now trying to jump into the center of a drawn circle or a colorful target on the ground. This sharpens both their balance and their ability to estimate distance in space. Play 'rock-to-rock' jumping games with them at the park.,true
18232b0a-482a-40e1-90c7-8a04a56dc3b9,1133,"Nitqdə Əks mənalı sözlərin genişlənməsi. Uşaq artıq tez-gec, qaranlıq-işıqlı, boş-dolu kimi abstrakt ziddiyyətləri anlayır. Ona boş və dolu stəkanı göstərib fərqi soruş. Bu, onun ətraf aləmi müqayisəli analiz etmək bacarığını gücləndirir.","<b>Speech: Expanding Opposites.</b> Your child now understands abstract antonyms like 'fast-slow,' 'dark-light,' and 'empty-full.' Show them an empty and a full glass and ask them the difference. This strengthens their ability to comparatively analyze the world around them.",true
3045e148-b927-4872-8354-b9edb5116d18,1134,"İncə motorikada Puzzle ustalığı. Uşaq artıq 10-12 hissəli mürəkkəb puzzle-ları (şəkilin kənarlarını və mərkəzini ayıra bilərək) tamamlaya bilir. Bu, həm vizual yaddaşı, həm də barmaqların incə manevr qabiliyyətini artırır. Alınmayanda ona sakit tonda ipucları ver.","<b>Fine Motor Skills: Puzzle Mastery.</b> Your child can now complete complex 10-12 piece puzzles, distinguishing between edge and center pieces. This enhances both their visual memory and fine motor dexterity. Offer gentle hints in a calm tone when they get stuck.",true
5fed215f-7140-471a-887f-855f666792ab,1135,"Müstəqil təmizlik və yardım. Uşaq artıq süfrəni yığışdırarkən öz boşqabını aparmaq, kırıntıları silmək kimi işlərdə çox həvəslidir. Ona öz boyuna uyğun təmizlik ləvazimatları ver. Bu, ailə daxilində məsuliyyət və aidiyyat hissini möhkəmləndirir. Öz zəhmətinin nəticəsini görmək onu çox xoşbəxt edir.",<b>Independent Cleaning and Helping.</b> Your child is now very eager to help with tasks like clearing their own plate and wiping up crumbs when tidying the table. Provide them with child-sized cleaning tools. This strengthens their sense of responsibility and belonging within the family. Seeing the results of their efforts makes them incredibly happy.,true
ad322e7c-2c29-48c7-ba0d-376889e0bc86,1136,"Sosial davranışda Qaydalar və Sərhədlər. Uşaq artıq yox sözünün arxasındakı məntiqi bir az daha yaxşı anlayır, amma yenə də sərhədləri sınamağı sevir. Sənin səbrli və ardıcıl olmağın ona təhlükəsizlik hissi verir. Qaydaları həmişə eyni şəkildə tətbiq etməyə çalış.","Rules and Boundaries in Social Behavior. Your child is now better understanding the logic behind the word 'no,' but still loves to test boundaries. Your patience and consistency provide them with a sense of security. Try to apply rules in the same way every time.",true
ccdeb036-ba4e-49c8-960c-f4271e0fc740,1137,"İdrak inkişafında Sıra sayıları. Uşaq artıq birinci, ikinci, axırıncı anlayışlarını dərk edir. Maşınları ard-arda düzüb Hansı maşın birincidir? deyə soruş. Bu, onun ardıcıllıq və riyazi məntiqini inkişaf etdirir. Yarışlarda Birinci sən gəldin! demək onun üçün böyük motivasiyadır.","Ordinal Numbers in Cognitive Development. Your child now understands concepts like 'first,' 'second,' and 'last.' Line up some cars and ask, 'Which car is first?' This helps develop their understanding of sequence and mathematical logic. Saying 'You came in first!' during games is a huge motivator for them.",true
53f08fbe-8240-4c06-91f5-3a6645fa77af,1138,"Fiziki koordinasiya: Geri-geri və yan-yana yerimə. Uşaq artıq müxtəlif istiqamətlərdə çevik hərəkət edə bilir. Onunla Güzgü oyunu oyna: sən yan tərəfə addım at, o da səni təkrarlasın. Bu, həm əyləncəlidir, həm də bədən koordinasiyasını yeni səviyyəyə qaldırır.","Physical Coordination: Walking Backward and Sideways. Your child can now move flexibly in various directions. Play the 'Mirror Game' with them: you step sideways, and they imitate you. This is both fun and takes their body coordination to a new level.",true
ca368c4f-966b-4846-b9ca-ff68822b1eca,1139,"Nitqdə Abstrakt sualların dərinləşməsi. Uşaq Buludlar hara gedir?, Niyə ulduzlar gecə gəlir? kimi suallarla səni təəccübləndirə bilər. Cavab verərkən onun təxəyyülünü də işə sal: Səncə ulduzlar indi nə edir?. Bu, onun yaradıcı düşüncəsini qidalandırır.","Deepening Abstract Questions in Speech. Your child might surprise you with questions like, 'Where do the clouds go?' or 'Why do the stars come out at night?' When you answer, engage their imagination too: 'What do you think the stars are doing right now?' This nurtures their creative thinking.",true
706c863b-0328-4280-9ae2-b61f0dddff18,1140,Emosional Möhkəmlik: Paylaşmağın sevinci. Uşaq artıq könüllü olaraq oyuncağını və ya şirniyyatını paylaşdıqda sənin sevincini görür və bunu təkrar etmək istəyir. Onun bu səxavətini Dostunu sevindirdiyin üçün çox sağ ol deyərək xüsusi vurğula. 1140 günü uğurla tamamladıq – sən möhtəşəm bir anasan!,"Emotional Resilience: The Joy of Sharing. Your child now sees your joy when they voluntarily share a toy or a treat and wants to repeat that feeling. Specifically highlight their generosity by saying, 'Thank you for making your friend happy!' We've successfully completed 1140 days – you are an amazing mother!",true
0f30e0b2-fa18-4fe2-8164-072ae2911569,1141,"39-cu aya addımlayırıq! Uşaq artıq ikimərhələli düşüncədən üçmərhələli tapşırıqlara keçir. Oyuncağı götür, qutuya qoy və qapağını ört dedikdə ardıcıllığı pozmadan edirsə, bu onun işlək yaddaşının (working memory) böyük uğurudur. Ona gün ərzində kiçik və məntiqi zəncirvari tapşırıqlar verərək bu bacarığını cilala.","Stepping into the 39th month! Your child is now transitioning from two-step thinking to three-step tasks. If they can follow a sequence like 'Pick up the toy, put it in the box, and close the lid' without interruption, it's a huge achievement for their working memory. Refine this skill by giving them small, logical chain tasks throughout the day.",true
c69b10fa-3ecf-43fd-9d25-d70589994cb8,1142,"Fiziki hərəkətlilikdə Sürətli qaçış və manevr. Uşaq artıq qaçarkən qarşısındakı maneəni gördükdə sürətini azaltmadan ətrafından dolana bilir. Bu, onun bədən şüurunun (proprioception) tam formalaşdığını göstərir. Parkda maneəli qaçış yarışları keçirərək enerjisini faydalı istiqamətə yönəlt.",Physical Mobility: Fast Running and Maneuvering. Your child can now run and navigate around obstacles without slowing down. This indicates their proprioception (body awareness) is fully developed. Channel their energy in a beneficial direction by organizing obstacle course races in the park.,true
10874a8b-618a-44ed-9a23-9c2c3bcf6530,1143,"Nitqdə Müqayisə dərəcələri. Uşaq artıq daha böyük, ən kiçik, çox dadlı kimi ifadələri yerində işlədir. Əşyaları müqayisə edərək onunla söhbət et: Bu alma daha şirindir, yoxsa o biri?. Sifətlərin bu dərəcələrini mənimsəmək onun təsviri nitqini zənginləşdirir və fikir dəqiqliyini artırır.","Degrees of Comparison in Speech. Your child is now correctly using phrases like 'bigger,' 'smallest,' and 'very tasty.' Engage them in conversation by comparing objects: 'Is this apple sweeter, or that one?' Mastering these degrees of adjectives enhances their descriptive language and the precision of their thoughts.",true
8ef81138-3a54-4c5e-ab33-5ab135be888d,1144,"İncə motorikada Heykəltəraşlıq. Uşaq artıq plastilin və ya kinetik qumla işləyərkən sadəcə sıxmır, onlardan top, ilan və ya çörək kimi tanınan formalar düzəldir. Bu, həm yaradıcı təfəkkür, həm də barmaq uclarının incə əzələlərinin güclənməsi üçün əla məşqdir.","Sculpting in Fine Motor Skills. Your child is no longer just squeezing playdough or kinetic sand; they're now creating recognizable shapes like a ball, a snake, or bread. This is an excellent exercise for both creative thinking and strengthening the fine muscles in their fingertips.",true
